-0.243016958,0.845517912,-0.037442178884999996,-0.02032467465000001,1.141169123265596,-0.5408405889679678,0.0,-0.0,0.04457010202277037,-0.022660670900920846,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,10.0,5.0,
14.957072024,-9.449984571,-0.0010482432500000286,0.00431636365000001,0.4009268975587627,0.37072200873010686,-0.0,0.0,0.03646993638293545,0.034204440358302036,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,6.0,
-28.946902049,-1.045102217,0.1654477477874996,-0.006408689287500013,-0.5603971571616442,2.312097854417396,0.0,0.0,-0.008441720827916695,0.049282221433936166,0.0,0.0,3.0,2.0,0.15,50.0,0.0,1.0,4.0,1.0,
-6.978634185,-24.489983352,-0.007561820150000041,0.0026147537499999125,0.026763265931876907,1.072009976498387,0.0,0.0,0.0008932597947949055,0.049992020232623155,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,5.0,
25.356198215,-6.223255807,-0.0033698587749999074,0.0061076565500000285,-0.9748712684874362,0.0022474668465224112,-0.0,0.0,-0.04999817639761944,0.0004270326832119964,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,4.0,
-11.621782856,-15.007761451,0.007239409149999879,0.004951564649999977,-0.11233438705790026,0.10059847607733684,0.0,0.0,-0.03527887752492247,0.03543163558998541,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,6.0,
-16.760576718,-6.042757191,0.04557641503124988,-0.002447894193750045,0.0998705325982488,0.9792024743243182,0.0,0.0,0.0073642208889175805,0.04945470908517439,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,8.0,5.0,
29.644987681,3.701205086,-0.20732679039999993,0.011029745350000009,0.19884565221654985,-0.38236542734512097,-0.0,-0.0,-0.0011416795353447165,-0.04998696397900732,0.0,0.0,3.0,2.0,0.15,50.0,0.0,1.0,3.0,1.0,
5.481903725,1.506987585,-0.002807564935714205,0.04943064865714286,1.0605217710396666,-0.48348099548172097,-0.0,-0.0,0.04625664450076051,-0.018982171623137936,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,7.0,6.0,
-7.487735207,20.932163169,-0.00387292599999998,-0.00890693859999976,-0.5382318758377743,-0.6270748132980215,0.0,-0.0,-0.03243519878026911,-0.03805204173345274,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,5.0,
-29.247313353,16.426808086,0.18706251194999993,-0.02473920875000023,-0.5901725746137797,-1.0024978190710017,0.0,-0.0,-0.01826505816011827,-0.046544469600667895,0.0,0.0,3.0,2.0,0.15,50.0,0.0,1.0,3.0,1.0,
-16.955627319,6.059747684,-0.001493174724999857,0.005860585199999918,-0.684441062834274,0.9064117714809745,0.0,-0.0,-0.03004847982708811,0.03996359418372026,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,6.0,
-29.605558803,5.046356579,0.12155118525000028,0.010142991262499929,0.0,0.0,0.0,-0.0,0.049826821953131074,0.004157861716192084,0.0,0.0,3.0,2.0,0.15,50.0,0.0,1.0,4.0,0.0,
-13.742189246,5.923160704,0.006040715300000082,0.010820957374999997,0.556380563937045,-0.4537293345292668,0.0,-0.0,0.03928176074530197,-0.030934499717125755,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,6.0,
-2.765634253,-4.870902953,-0.009739869835714279,0.05615335463571426,-0.8996753869442079,-0.8228232030218173,0.0,0.0,-0.0382280226307062,-0.03222760130301687,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,7.0,6.0,
-6.932192412,-27.813165242,0.0033601853250000055,0.00479009220000002,-0.04370932179325582,0.428754872306977,0.0,0.0,-0.0046333739212794205,0.04978485558988404,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,4.0,
0.258770735,-9.257438288,0.03990900580714286,0.04496108997857139,-1.2597928460122045,-0.8938019224474907,-0.0,0.0,-0.04104169551550276,-0.02855834780257361,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,7.0,6.0,
-7.918343578,22.668295135,-0.0077806514499999995,0.002028942424999873,-1.3779849278118375,2.0150316940407107,0.0,-0.0,-0.0283130707322777,0.041211285174197615,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,4.0,
-28.687839241,10.415486492,0.0386682437999998,-0.02710081514999996,-4.590447808370679,1.0894540612858419,0.0,-0.0,-0.048691418090693404,0.01136423355608709,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,7.0,1.0,
-23.601972879,6.104259683,-0.03768961062499967,0.010505328524999932,-0.14849255577041037,1.4791343196992797,0.0,-0.0,-0.006200989373920369,0.04961398724940908,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,5.0,
16.122446799,6.231853094,0.05282769887142878,0.007836409135714324,-0.6495487298809258,0.2823738457146963,-0.0,-0.0,-0.04496431710096273,0.021868017460301963,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,7.0,6.0,
14.171416254,-26.14033495,0.0026769123899999213,0.03492767990999994,0.9573950930592626,0.3662526322236896,-0.0,0.0,0.046134197624362945,0.019277858012658567,0.0,0.0,3.0,2.0,0.15,50.0,0.0,1.0,5.0,2.0,
-18.632538811,5.20375491,-0.002411267425000135,-0.0003521164999999576,-0.5008970017002591,1.070452449006963,0.0,-0.0,-0.021280561990261442,0.045245305628083016,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,6.0,
20.739359606,-15.231082845,0.0002563696999998486,0.003750893174999929,-0.0046499446871179455,0.9851130870942084,-0.0,0.0,-0.00022215045290652842,0.04999950648932722,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,4.0,
9.123438354,22.073164801,0.021996006650000077,0.02473261464999982,1.6306154858787523,2.3228942436747015,-0.0,-0.0,0.028781399727911744,0.04088558461979189,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,3.0,
-7.954983015,12.932156381,-0.010777107400000012,-0.00024181757500003488,-1.3513724783972283,-0.2235297633302663,0.0,-0.0,-0.04933867214040397,-0.008105271828984234,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,6.0,
4.780492618,16.685327335,0.009855965474999956,-0.00010007685000003749,1.9955865663500596,0.36219754649730984,-0.0,-0.0,0.04920437727068454,0.0088842139440776,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,5.0,
17.828194073,5.581238577,0.008281953050000276,0.01345947447500005,1.5258378601889937,0.22103946583017695,-0.0,-0.0,0.04942591909099309,0.007555032892754699,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,5.0,
-6.571355726,24.193126818,-0.00031652367499997955,-0.01244365752499999,-0.2195777396506652,-1.265599262988144,0.0,-0.0,-0.008478197865760342,-0.04927595925955188,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,5.0,
1.56871348,-19.092968222,0.022181374135714284,0.021671716971428445,0.9407379564841297,-0.06971962327154899,-0.0,0.0,0.04993787032676347,-0.0024918080237763727,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,7.0,4.0,
5.25922948,-22.8432854,0.00044845299999996213,-0.019521467575000177,1.98793148159113,-0.3708814961445097,-0.0,0.0,0.04906324198994449,-0.009633186670886695,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,4.0,
-11.160136461,-24.567702506,0.0010774045250001158,0.007163317249999947,0.44290206493626405,0.8605338910045506,0.0,0.0,0.022775471857836703,0.044511547733738575,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,5.0,
17.51737481,-3.979671539,-0.02004273951428574,-0.02353063251428571,-0.9155311375335335,0.14645726260809472,-0.0,0.0,-0.04957391462673208,0.006513600277993745,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,7.0,5.0,
14.997795276,-17.155597571,-0.003432599099999977,0.0007528143500000971,0.14047475478565102,0.6029870491194201,-0.0,0.0,0.01106788814157489,0.048759633428539895,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,6.0,
-3.15452349,-12.783007953,0.0021971626749999803,0.003259098750000041,-0.31513065450010397,0.20399599692311812,0.0,0.0,-0.04168638421111498,0.027608791559995967,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,6.0,
-1.568538014,-9.405699611,0.049973012207142856,0.03965520782142849,0.38614143258604244,0.2676863457538683,0.0,0.0,0.040870630963689515,0.028802630515803652,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,7.0,6.0,
-18.797914558,-22.978639755,-0.003144431725000185,-0.005093141475000003,0.7056414689413439,0.679718057557218,0.0,0.0,0.03606352423119702,0.03463267561170904,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,3.0,
-13.369953406,-11.734381539,-0.010783992149999921,-0.0010858378000001374,-1.6618597631601528,-0.1339296700130978,0.0,0.0,-0.04983789947335352,-0.004022906422464858,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,6.0,5.0,
16.827672426,-2.195177226,-0.003952074085714292,-0.05325343752857139,2.142172234653628,0.3551124381430654,-0.0,0.0,0.04950908033931823,0.006989346461217516,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,7.0,6.0,
-26.198002026,18.533064505,0.02854115694000025,-0.05040095783999995,-1.163917845691376,-0.058387864585721365,0.0,-0.0,-0.0497720441768406,-0.0047690269928601335,0.0,0.0,3.0,2.0,0.15,50.0,0.0,1.0,5.0,2.0,
16.856543069,-9.241478981,-0.006457671642857213,0.06256105352142866,-0.14008112470785297,-1.4696093175721407,-0.0,0.0,-0.005179299632022925,-0.04973102507813133,0.0,0.0,3.0,2.0,0.15,50.0,0.0,0.0,7.0,5.0,
